 280 | 09/24/2012 | 14:27:06 | System Event #0x83 | Timestamp Clock Sync | Asserted
 281 | 09/24/2012 | 14:27:32 | System Event #0x83 | OEM System boot event | Asserted
 282 | 09/24/2012 | 14:27:54 | System Event #0x83 | Timestamp Clock Sync | Asserted
 283 | 09/24/2012 | 14:27:55 | System Event #0x83 | Timestamp Clock Sync | Asserted
 284 | 09/24/2012 | 14:28:29 | System Event #0x83 | OEM System boot event | Asserted
 285 | 09/24/2012 | 14:30:51 | System Event #0x83 | Timestamp Clock Sync | Asserted
 286 | 09/24/2012 | 14:30:51 | System Event #0x83 | Timestamp Clock Sync | Asserted
 287 | 09/24/2012 | 14:31:16 | System Event #0x83 | OEM System boot event | Asserted
 288 | 09/24/2012 | 14:35:05 | System Event #0x83 | Timestamp Clock Sync | Asserted
 289 | 09/24/2012 | 14:35:05 | System Event #0x83 | Timestamp Clock Sync | Asserted
 28a | 09/24/2012 | 14:35:11 | System Event #0x83 | Timestamp Clock Sync | Asserted
 28b | 09/24/2012 | 14:35:12 | System Event #0x83 | Timestamp Clock Sync | Asserted
 28c | 09/24/2012 | 14:35:12 | Power Unit #0x01 | Power off/down | Asserted
 28d | 09/24/2012 | 14:35:12 | Button #0x09 | Power Button pressed | Asserted
 28e | 09/24/2012 | 14:35:25 | Power Unit #0x01 | Power off/down | Deasserted
 28f | 09/24/2012 | 14:35:25 | Button #0x09 | Power Button pressed | Asserted
 290 | 09/24/2012 | 14:35:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 291 | 09/24/2012 | 14:35:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 292 | 09/24/2012 | 14:35:57 | System Event #0x83 | OEM System boot event | Asserted
 293 | 09/24/2012 | 14:39:01 | System Event #0x83 | Timestamp Clock Sync | Asserted
 294 | 09/24/2012 | 14:39:01 | System Event #0x83 | Timestamp Clock Sync | Asserted
 295 | 09/24/2012 | 14:39:22 | System Event #0x83 | OEM System boot event | Asserted
 296 | 09/24/2012 | 14:39:40 | System Event #0x83 | Timestamp Clock Sync | Asserted
 297 | 09/24/2012 | 14:39:41 | System Event #0x83 | Timestamp Clock Sync | Asserted
 298 | 09/24/2012 | 14:40:22 | System Event #0x83 | OEM System boot event | Asserted
 299 | 09/24/2012 | 14:41:11 | System Event #0x83 | Timestamp Clock Sync | Asserted
 29a | 09/24/2012 | 14:41:11 | System Event #0x83 | Timestamp Clock Sync | Asserted
 29b | 09/24/2012 | 14:41:41 | System Event #0x83 | OEM System boot event | Asserted
 29c | 09/24/2012 | 14:48:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 29d | 09/24/2012 | 14:48:38 | System Event #0x83 | Timestamp Clock Sync | Asserted
 29e | 09/24/2012 | 14:48:58 | System Event #0x83 | OEM System boot event | Asserted
 29f | 09/24/2012 | 15:07:33 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2a0 | 09/24/2012 | 15:07:34 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2a1 | 09/24/2012 | 15:07:34 | Power Unit #0x01 | Power off/down | Asserted
 2a2 | 09/24/2012 | 15:07:34 | Button #0x09 | Power Button pressed | Asserted
 2a3 | 09/24/2012 | 15:07:36 | Button #0x09 | Power Button pressed | Asserted
 2a4 | 09/24/2012 | 15:07:39 | Power Unit #0x01 | Power off/down | Deasserted
 2a5 | 09/24/2012 | 15:07:52 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2a6 | 09/24/2012 | 15:07:52 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2a7 | 09/24/2012 | 15:08:17 | System Event #0x83 | OEM System boot event | Asserted
 2a8 | 09/24/2012 | 15:11:29 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2a9 | 09/24/2012 | 15:11:29 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2aa | 09/24/2012 | 15:11:55 | System Event #0x83 | OEM System boot event | Asserted
 2ab | 09/24/2012 | 15:14:38 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ac | 09/24/2012 | 15:14:38 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ad | 09/24/2012 | 15:15:03 | System Event #0x83 | OEM System boot event | Asserted
 2ae | 09/24/2012 | 15:22:32 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2af | 09/24/2012 | 15:22:32 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2b0 | 09/24/2012 | 15:22:58 | System Event #0x83 | OEM System boot event | Asserted
 2b1 | 09/24/2012 | 15:59:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2b2 | 09/24/2012 | 15:59:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2b3 | 09/24/2012 | 15:59:53 | Power Unit #0x01 | Power off/down | Asserted
 2b4 | 09/24/2012 | 15:59:53 | Button #0x09 | Power Button pressed | Asserted
 2b5 | 09/24/2012 | 16:00:05 | Power Unit #0x01 | Power off/down | Deasserted
 2b6 | 09/24/2012 | 16:00:05 | Button #0x09 | Power Button pressed | Asserted
 2b7 | 09/24/2012 | 16:00:13 | Button #0x09 | Power Button pressed | Asserted
 2b8 | 09/24/2012 | 16:00:18 | Power Unit #0x01 | Power off/down | Asserted
 2b9 | 09/24/2012 | 16:00:18 | Voltage #0xdd | Lower Non-critical going low 
 2ba | 09/24/2012 | 16:00:18 | Voltage #0xdd | Lower Critical going low 
 2bb | 09/24/2012 | 16:00:20 | Button #0x09 | Power Button pressed | Asserted
 2bc | 09/24/2012 | 16:00:24 | Power Unit #0x01 | Power off/down | Deasserted
 2bd | 09/24/2012 | 16:00:25 | Button #0x09 | Power Button pressed | Asserted
 2be | 09/24/2012 | 16:00:26 | Voltage #0xdd | Lower Critical going low 
 2bf | 09/24/2012 | 16:00:26 | Voltage #0xdd | Lower Non-critical going low 
 2c0 | 09/24/2012 | 16:00:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2c1 | 09/24/2012 | 16:00:38 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2c2 | 09/24/2012 | 16:01:03 | System Event #0x83 | OEM System boot event | Asserted
 2c3 | 09/24/2012 | 16:01:20 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2c4 | 09/24/2012 | 16:01:21 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2c5 | 09/24/2012 | 16:01:21 | Button #0x09 | Power Button pressed | Asserted
 2c6 | 09/24/2012 | 16:01:21 | Power Unit #0x01 | Power off/down | Asserted
 2c7 | 09/24/2012 | 16:02:10 | Button #0x09 | Power Button pressed | Asserted
 2c8 | 09/24/2012 | 16:02:11 | Power Unit #0x01 | Power off/down | Deasserted
 2c9 | 09/24/2012 | 16:02:24 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ca | 09/24/2012 | 16:02:24 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2cb | 09/24/2012 | 16:02:47 | System Event #0x83 | OEM System boot event | Asserted
 2cc | 09/24/2012 | 16:25:21 | Button #0x09 | Reset Button pressed | Asserted
 2cd | 09/24/2012 | 16:25:32 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ce | 09/24/2012 | 16:25:32 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2cf | 09/24/2012 | 16:26:28 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d0 | 09/24/2012 | 16:26:28 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d1 | 09/24/2012 | 16:26:47 | System Event #0x83 | OEM System boot event | Asserted
 2d2 | 09/25/2012 | 09:13:42 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d3 | 09/25/2012 | 09:13:42 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d4 | 09/25/2012 | 09:13:47 | Power Unit #0x01 | Power off/down | Asserted
 2d5 | 09/25/2012 | 09:18:35 | Power Unit #0x01 | Power off/down | Deasserted
 2d6 | 09/25/2012 | 09:18:35 | Button #0x09 | Power Button pressed | Asserted
 2d7 | 09/25/2012 | 09:18:48 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d8 | 09/25/2012 | 09:18:49 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2d9 | 09/25/2012 | 09:19:11 | System Event #0x83 | OEM System boot event | Asserted
 2da | 09/25/2012 | 09:36:25 | Button #0x09 | Reset Button pressed | Asserted
 2db | 09/25/2012 | 09:36:35 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2dc | 09/25/2012 | 09:36:35 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2dd | 09/25/2012 | 09:37:30 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2de | 09/25/2012 | 09:37:30 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2df | 09/25/2012 | 09:37:52 | System Event #0x83 | OEM System boot event | Asserted
 2e0 | 09/25/2012 | 09:50:59 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e1 | 09/25/2012 | 09:50:59 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e2 | 09/25/2012 | 09:52:01 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e3 | 09/25/2012 | 09:52:01 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e4 | 09/25/2012 | 09:52:22 | System Event #0x83 | OEM System boot event | Asserted
 2e5 | 09/25/2012 | 09:54:23 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e6 | 09/25/2012 | 09:54:23 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2e7 | 09/25/2012 | 09:54:25 | Power Unit #0x01 | Power off/down | Asserted
 2e8 | 09/25/2012 | 09:54:25 | Button #0x09 | Power Button pressed | Asserted
 2e9 | 09/25/2012 | 09:54:29 | Power Unit #0x01 | Power off/down | Deasserted
 2ea | 09/25/2012 | 09:54:42 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2eb | 09/25/2012 | 09:54:42 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ec | 09/25/2012 | 09:55:04 | System Event #0x83 | OEM System boot event | Asserted
 2ed | 09/25/2012 | 10:45:59 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ee | 09/25/2012 | 10:45:59 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2ef | 09/25/2012 | 10:44:37 | System Event #0x83 | OEM System boot event | Asserted
 2f0 | 09/25/2012 | 11:47:29 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f1 | 09/25/2012 | 11:47:29 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f2 | 09/25/2012 | 11:47:51 | System Event #0x83 | OEM System boot event | Asserted
 2f3 | 09/25/2012 | 11:54:56 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f4 | 09/25/2012 | 11:54:56 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f5 | 09/25/2012 | 11:55:18 | System Event #0x83 | OEM System boot event | Asserted
 2f6 | 09/27/2012 | 10:54:34 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f7 | 09/27/2012 | 10:54:41 | System Event #0x83 | Timestamp Clock Sync | Asserted
 2f8 | 09/27/2012 | 10:54:41 | Power Unit #0x01 | Power off/down | Asserted
 2f9 | 09/27/2012 | 10:56:41 | Physical Security #0x04 | System unplugged from LAN | Asserted
 2fa | 09/27/2012 | 10:56:47 | Power Supply #0x50 | Power Supply AC lost | Asserted
 2fb | 09/27/2012 | 11:04:33 | Processor #0x70 | Presence detected | Asserted
 2fc | 09/27/2012 | 11:04:33 | Processor #0x71 | Presence detected | Asserted
 2fd | 09/27/2012 | 11:04:41 | Temperature #0x2e | Upper Non-critical going high
 2fe | 09/27/2012 | 11:04:42 | Temperature #0x2e | Upper Non-critical going high
 2ff | 09/27/2012 | 11:04:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 300 | 09/27/2012 | 11:04:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 301 | 09/27/2012 | 11:05:12 | System Firmware Error #0x06 | Unknown Error | Asserted
 302 | 09/27/2012 | 11:05:12 | System Firmware Error #0x06 | Unknown Error | Asserted
 303 | 09/27/2012 | 11:05:12 | System Firmware Error #0x06 | Unknown Error | Asserted
 304 | 09/27/2012 | 11:05:12 | System Firmware Error #0x06 | Unknown Error | Asserted
 305 | 09/27/2012 | 11:05:15 | System Event #0x83 | OEM System boot event | Asserted
 306 | 09/27/2012 | 11:06:36 | Button #0x09 | Reset Button pressed | Asserted
 307 | 09/27/2012 | 11:06:55 | System Event #0x83 | Timestamp Clock Sync | Asserted
 308 | 09/27/2012 | 11:06:56 | System Event #0x83 | Timestamp Clock Sync | Asserted
 309 | 09/27/2012 | 11:07:14 | System Firmware Error #0x06 | Unknown Error | Asserted
 30a | 09/27/2012 | 11:07:14 | System Firmware Error #0x06 | Unknown Error | Asserted
 30b | 09/27/2012 | 11:07:14 | System Firmware Error #0x06 | Unknown Error | Asserted
 30c | 09/27/2012 | 11:07:14 | System Firmware Error #0x06 | Unknown Error | Asserted
 30d | 09/27/2012 | 11:08:12 | System Event #0x83 | Timestamp Clock Sync | Asserted
 30e | 09/27/2012 | 11:08:12 | System Event #0x83 | Timestamp Clock Sync | Asserted
 30f | 09/27/2012 | 11:08:13 | Power Unit #0x01 | Power off/down | Asserted
 310 | 09/27/2012 | 11:08:13 | Button #0x09 | Power Button pressed | Asserted
 311 | 09/27/2012 | 11:08:18 | Power Unit #0x01 | Power off/down | Deasserted
 312 | 09/27/2012 | 11:08:34 | Power Unit #0x01 | Failure detected | Asserted
 313 | 09/27/2012 | 11:08:34 | Power Unit #0x01 | Power off/down | Asserted
 314 | 09/27/2012 | 11:08:35 | Power Supply #0x50 | Power Supply AC lost | Asserted
 315 | 09/27/2012 | 11:08:36 | Voltage #0xdd | Lower Non-critical going low 
 316 | 09/27/2012 | 11:08:36 | Voltage #0xdd | Lower Critical going low 
 317 | 09/27/2012 | 11:11:11 | Power Unit #0x01 | AC lost | Asserted
 318 | 09/27/2012 | 11:11:11 | Processor #0x70 | Presence detected | Asserted
 319 | 09/27/2012 | 11:11:11 | Processor #0x71 | Presence detected | Asserted
 31a | 09/27/2012 | 11:11:12 | Power Unit #0x01 | AC lost | Deasserted
 31b | 09/27/2012 | 11:11:14 | System Event #0x83 | Timestamp Clock Sync | Asserted
 31c | 09/27/2012 | 11:11:14 | System Event #0x83 | Timestamp Clock Sync | Asserted
 31d | 09/27/2012 | 11:11:36 | System Event #0x83 | OEM System boot event | Asserted
 31e | 09/27/2012 | 11:12:00 | Button #0x09 | Power Button pressed | Asserted
 31f | 09/27/2012 | 11:12:04 | Power Unit #0x01 | Power off/down | Asserted
 320 | 09/27/2012 | 11:12:06 | Voltage #0xdd | Lower Non-critical going low 
 321 | 09/27/2012 | 11:12:06 | Voltage #0xdd | Lower Critical going low 
 322 | 09/27/2012 | 11:12:07 | Button #0x09 | Power Button pressed | Asserted
 323 | 09/27/2012 | 11:12:10 | Power Unit #0x01 | Power off/down | Deasserted
 324 | 09/27/2012 | 11:12:13 | Voltage #0xdd | Lower Critical going low 
 325 | 09/27/2012 | 11:12:13 | Voltage #0xdd | Lower Non-critical going low 
 326 | 09/27/2012 | 11:12:25 | System Event #0x83 | Timestamp Clock Sync | Asserted
 327 | 09/27/2012 | 11:12:25 | System Event #0x83 | Timestamp Clock Sync | Asserted
 328 | 09/27/2012 | 11:12:47 | System Event #0x83 | OEM System boot event | Asserted
 329 | 09/27/2012 | 11:13:09 | Power Unit #0x01 | Failure detected | Asserted
 32a | 09/27/2012 | 11:13:10 | Power Unit #0x01 | Power off/down | Asserted
 32b | 09/27/2012 | 11:13:10 | Power Supply #0x50 | Power Supply AC lost | Asserted
 32c | 09/27/2012 | 11:13:12 | Voltage #0xdd | Lower Non-critical going low 
 32d | 09/27/2012 | 11:13:12 | Voltage #0xdd | Lower Critical going low 
 32e | 09/27/2012 | 11:13:44 | Power Unit #0x01 | AC lost | Asserted
 32f | 09/27/2012 | 11:13:44 | Processor #0x70 | Presence detected | Asserted
 330 | 09/27/2012 | 11:13:44 | Processor #0x71 | Presence detected | Asserted
 331 | 09/27/2012 | 11:13:45 | Power Unit #0x01 | AC lost | Deasserted
 332 | 09/27/2012 | 11:13:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 333 | 09/27/2012 | 11:13:54 | System Event #0x83 | Timestamp Clock Sync | Asserted
 334 | 09/27/2012 | 11:14:16 | System Event #0x83 | OEM System boot event | Asserted
 335 | 09/27/2012 | 11:14:26 | Button #0x09 | Reset Button pressed | Asserted
 336 | 09/27/2012 | 11:14:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 337 | 09/27/2012 | 11:14:37 | System Event #0x83 | Timestamp Clock Sync | Asserted
 338 | 09/27/2012 | 11:14:58 | Power Unit #0x01 | Failure detected | Asserted
 339 | 09/27/2012 | 11:14:58 | Power Unit #0x01 | Power off/down | Asserted
 33a | 09/27/2012 | 11:14:58 | Power Supply #0x50 | Power Supply AC lost | Asserted
 33b | 09/27/2012 | 11:15:00 | Voltage #0xdd | Lower Non-critical going low 
 33c | 09/27/2012 | 11:15:00 | Voltage #0xdd | Lower Critical going low 
 33d | 09/27/2012 | 11:17:58 | System Event #0x83 | Timestamp Clock Sync | Asserted
 33e | 09/27/2012 | 11:17:58 | System Event #0x83 | Timestamp Clock Sync | Asserted
 33f | 09/27/2012 | 11:17:58 | Power Unit #0x01 | AC lost | Asserted
 340 | 09/27/2012 | 11:17:58 | Processor #0x70 | Presence detected | Asserted
 341 | 09/27/2012 | 11:17:58 | Processor #0x71 | Presence detected | Asserted
 342 | 09/27/2012 | 11:17:59 | Power Unit #0x01 | AC lost | Deasserted
 343 | 09/27/2012 | 11:18:06 | Temperature #0x2e | Upper Non-critical going high
 344 | 09/27/2012 | 11:18:06 | Temperature #0x2e | Upper Critical going high
 345 | 09/27/2012 | 11:18:07 | Temperature #0x2e | Upper Critical going high
 346 | 09/27/2012 | 11:18:07 | Temperature #0x2e | Upper Non-critical going high
 347 | 09/27/2012 | 11:18:20 | System Event #0x83 | OEM System boot event | Asserted
 348 | 09/27/2012 | 11:19:22 | Button #0x09 | Power Button pressed | Asserted
 349 | 09/27/2012 | 11:19:23 | Button #0x09 | Reset Button pressed | Asserted
 34a | 09/27/2012 | 11:19:32 | System Event #0x83 | Timestamp Clock Sync | Asserted
 34b | 09/27/2012 | 11:19:33 | System Event #0x83 | Timestamp Clock Sync | Asserted
 34c | 09/27/2012 | 11:20:20 | System Event #0x83 | Timestamp Clock Sync | Asserted
 34d | 09/27/2012 | 11:20:20 | System Event #0x83 | Timestamp Clock Sync | Asserted
 34e | 09/27/2012 | 11:20:41 | System Event #0x83 | OEM System boot event | Asserted
 34f | 09/27/2012 | 12:09:29 | System Event #0x83 | Timestamp Clock Sync | Asserted
 350 | 09/27/2012 | 12:09:30 | System Event #0x83 | Timestamp Clock Sync | Asserted
 351 | 09/27/2012 | 12:09:30 | Power Unit #0x01 | Power off/down | Asserted
 352 | 09/27/2012 | 14:18:40 | Physical Security #0x04 | System unplugged from LAN | Asserted
 353 | 09/27/2012 | 14:18:55 | Power Unit #0x01 | Power off/down | Deasserted
 354 | 09/27/2012 | 14:18:55 | Button #0x09 | Power Button pressed | Asserted
 355 | 09/27/2012 | 14:18:59 | Physical Security #0x04 | System unplugged from LAN | Deasserted
 356 | 09/27/2012 | 14:18:59 | Physical Security #0x04 | System unplugged from LAN | Asserted
 357 | 09/27/2012 | 14:19:04 | Temperature #0x2e | Upper Non-critical going high
 358 | 09/27/2012 | 14:19:04 | Temperature #0x2e | Upper Critical going high
 359 | 09/27/2012 | 14:19:06 | Temperature #0x2e | Upper Critical going high
 35a | 09/27/2012 | 14:19:07 | Temperature #0x2e | Upper Non-critical going high
 35b | 09/27/2012 | 14:19:08 | System Event #0x83 | Timestamp Clock Sync | Asserted
 35c | 09/27/2012 | 14:19:09 | System Event #0x83 | Timestamp Clock Sync | Asserted
 35d | 09/27/2012 | 14:19:31 | System Event #0x83 | OEM System boot event | Asserted
 35e | 10/02/2012 | 15:38:39 | Button #0x09 | Power Button pressed | Asserted
 35f | 10/02/2012 | 15:38:46 | System Event #0x83 | Timestamp Clock Sync | Asserted
 360 | 10/02/2012 | 15:39:01 | System Event #0x83 | Timestamp Clock Sync | Asserted
 361 | 10/02/2012 | 15:39:03 | Power Unit #0x01 | Power off/down | Asserted
 362 | 10/02/2012 | 16:17:07 | Power Supply #0x50 | Power Supply AC lost | Asserted
 363 | 10/02/2012 | 16:19:37 | Processor #0x70 | Presence detected | Asserted
 364 | 10/02/2012 | 16:19:37 | Processor #0x71 | Presence detected | Asserted
 365 | 10/02/2012 | 16:19:38 | System Event #0x83 | Timestamp Clock Sync | Asserted
 366 | 10/02/2012 | 16:19:39 | System Event #0x83 | Timestamp Clock Sync | Asserted
 367 | 10/02/2012 | 16:20:01 | System Event #0x83 | OEM System boot event | Asserted
 368 | 10/02/2012 | 16:22:55 | System Event #0x83 | Timestamp Clock Sync | Asserted
 369 | 10/02/2012 | 16:22:55 | System Event #0x83 | Timestamp Clock Sync | Asserted
 36a | 10/02/2012 | 16:23:16 | System Event #0x83 | OEM System boot event | Asserted
 36b | 10/03/2012 | 11:33:51 | System Event #0x83 | Timestamp Clock Sync | Asserted
 36c | 10/03/2012 | 11:33:54 | System Event #0x83 | Timestamp Clock Sync | Asserted
 36d | 10/03/2012 | 11:35:07 | System Event #0x83 | Timestamp Clock Sync | Asserted
 36e | 10/03/2012 | 11:35:07 | System Event #0x83 | Timestamp Clock Sync | Asserted
 36f | 10/03/2012 | 11:35:07 | Power Unit #0x01 | Failure detected | Asserted
 370 | 10/03/2012 | 11:35:08 | Power Unit #0x01 | Power off/down | Asserted
 371 | 10/03/2012 | 11:35:08 | Power Supply #0x50 | Power Supply AC lost | Asserted
 372 | 10/03/2012 | 11:35:09 | Voltage #0xdd | Lower Non-critical going low 
 373 | 10/03/2012 | 11:35:09 | Voltage #0xdd | Lower Critical going low 
 374 | 10/03/2012 | 11:38:19 | Power Unit #0x01 | AC lost | Asserted
 375 | 10/03/2012 | 11:38:19 | Processor #0x70 | Presence detected | Asserted
 376 | 10/03/2012 | 11:38:19 | Processor #0x71 | Presence detected | Asserted
 377 | 10/03/2012 | 11:38:20 | Power Unit #0x01 | AC lost | Deasserted
 378 | 10/03/2012 | 11:38:39 | System Event #0x83 | Timestamp Clock Sync | Asserted
 379 | 10/03/2012 | 11:38:39 | System Event #0x83 | Timestamp Clock Sync | Asserted
 37a | 10/03/2012 | 11:39:42 | System Event #0x83 | Timestamp Clock Sync | Asserted
 37b | 10/03/2012 | 11:39:43 | System Event #0x83 | Timestamp Clock Sync | Asserted
 37c | 10/03/2012 | 11:40:04 | System Event #0x83 | OEM System boot event | Asserted
 37d | 10/03/2012 | 11:43:26 | System Event #0x83 | Timestamp Clock Sync | Asserted
 37e | 10/03/2012 | 11:43:26 | System Event #0x83 | Timestamp Clock Sync | Asserted
 37f | 10/03/2012 | 11:43:47 | System Event #0x83 | OEM System boot event | Asserted
 380 | 10/18/2012 | 11:42:05 | System Event #0x83 | Timestamp Clock Sync | Asserted
 381 | 10/18/2012 | 11:42:05 | System Event #0x83 | Timestamp Clock Sync | Asserted
 382 | 10/18/2012 | 11:42:48 | Power Unit #0x01 | Power off/down | Asserted
 383 | 10/18/2012 | 11:43:05 | Power Supply #0x50 | Power Supply AC lost | Asserted
 384 | 10/18/2012 | 11:46:45 | Processor #0x70 | Presence detected | Asserted
 385 | 10/18/2012 | 11:46:45 | Processor #0x71 | Presence detected | Asserted
 386 | 10/18/2012 | 11:46:59 | System Event #0x83 | Timestamp Clock Sync | Asserted
 387 | 10/18/2012 | 11:47:00 | System Event #0x83 | Timestamp Clock Sync | Asserted
 388 | 10/18/2012 | 11:47:29 | System Event #0x83 | OEM System boot event | Asserted
 389 | 10/18/2012 | 11:49:58 | System Event #0x83 | Timestamp Clock Sync | Asserted
 38a | 10/18/2012 | 11:49:58 | System Event #0x83 | Timestamp Clock Sync | Asserted
 38b | 10/18/2012 | 11:50:26 | System Event #0x83 | OEM System boot event | Asserted
 38c | 12/10/2012 | 16:21:46 | System Event #0x83 | Timestamp Clock Sync | Asserted
 38d | 12/10/2012 | 15:24:15 | System Event #0x83 | Timestamp Clock Sync | Asserted
 38e | 12/10/2012 | 15:24:43 | System Event #0x83 | OEM System boot event | Asserted
 38f | 12/10/2012 | 15:38:53 | System Event #0x83 | Timestamp Clock Sync | Asserted
 390 | 12/10/2012 | 15:38:54 | System Event #0x83 | Timestamp Clock Sync | Asserted
 391 | 12/10/2012 | 15:39:22 | System Event #0x83 | OEM System boot event | Asserted
 392 | 12/26/2012 | 08:28:08 | System Event #0x83 | Timestamp Clock Sync | Asserted
 393 | 12/26/2012 | 08:28:08 | System Event #0x83 | Timestamp Clock Sync | Asserted
 394 | 12/26/2012 | 08:29:20 | System Event #0x83 | OEM System boot event | Asserted
ipmitool version 1.8.11
